scene,row_index,unified_id,panel_id,status,mask_fraction,nearest_sample_time,target_sample_time,masked_file_exists,model_input_uses_masked_path,mask_version
scene2,56,scene2::56,P1,masked,0.24677762,1.554681,1.555,True,True,hand_mask_v1
scene2,56,scene2::56,P2,masked,0.24486003,2.110326,2.110,True,True,hand_mask_v1
scene2,56,scene2::56,P3,masked,0.07841797,6.114666,6.115,True,True,hand_mask_v1
scene2,57,scene2::57,P1,masked,0.1955447,1.642666,1.643,True,True,hand_mask_v1
scene2,57,scene2::57,P2,masked,0.20250244,2.198329,2.198,True,True,hand_mask_v1
scene2,57,scene2::57,P3,masked,0.05871582,3.643818,3.644,True,True,hand_mask_v1
scene2,58,scene2::58,P1,masked,0.11099528,0.886289,0.886,True,True,hand_mask_v1
scene2,58,scene2::58,P2,masked,0.10851834,1.887433,1.887,True,True,hand_mask_v1
scene2,58,scene2::58,P3,masked,0.12394233,3.332709,3.333,True,True,hand_mask_v1
scene2,59,scene2::59,P1,masked,0.04856934,1.333144,1.333,True,True,hand_mask_v1
scene2,59,scene2::59,P2,masked,0.1406543,2.667294,2.667,True,True,hand_mask_v1
scene2,59,scene2::59,P3,masked,0.14182427,3.334502,3.335,True,True,hand_mask_v1
scene2,60,scene2::60,P1,masked,0.17886393,4.083272,4.083,True,True,hand_mask_v1
scene2,60,scene2::60,P2,masked,0.18210612,5.083343,5.083,True,True,hand_mask_v1
scene2,60,scene2::60,P3,masked,0.18337131,5.639594,5.640,True,True,hand_mask_v1
scene2,61,scene2::61,P1,masked,0.15875271,1.335518,1.336,True,True,hand_mask_v1
scene2,61,scene2::61,P2,masked,0.15632595,1.891104,1.891,True,True,hand_mask_v1
scene2,61,scene2::61,P3,masked,0.184815,2.891421,2.891,True,True,hand_mask_v1
scene2,62,scene2::62,P1,masked,0.14063422,1.873968,1.874,True,True,hand_mask_v1
scene2,62,scene2::62,P2,masked,0.16728,3.319071,3.319,True,True,hand_mask_v1
scene2,62,scene2::62,P3,masked,0.16884115,3.875112,3.875,True,True,hand_mask_v1
scene2,63,scene2::63,P1,masked,0.1394694,1.333412,1.333,True,True,hand_mask_v1
scene2,63,scene2::63,P2,masked,0.05311035,3.332649,3.333,True,True,hand_mask_v1
scene2,63,scene2::63,P3,masked,0.35879801,3.888963,3.889,True,True,hand_mask_v1
scene2,64,scene2::64,P1,masked,0.12957167,2.891876,2.892,True,True,hand_mask_v1
scene2,64,scene2::64,P2,masked,0.16157254,4.448477,4.448,True,True,hand_mask_v1
scene2,64,scene2::64,P3,masked,0.05267795,6.893134,6.893,True,True,hand_mask_v1
scene2,65,scene2::65,P1,masked,0.13883464,1.432227,1.432,True,True,hand_mask_v1
scene2,65,scene2::65,P2,masked,0.13803711,2.432451,2.432,True,True,hand_mask_v1
scene2,65,scene2::65,P3,masked,0.07160211,4.431714,4.432,True,True,hand_mask_v1
scene2,66,scene2::66,P1,masked,0.15972493,1.555185,1.555,True,True,hand_mask_v1
scene2,66,scene2::66,P2,masked,0.04564616,3.555665,3.556,True,True,hand_mask_v1
scene2,66,scene2::66,P3,masked,0.04628906,4.556877,4.557,True,True,hand_mask_v1
scene2,67,scene2::67,P1,masked,0.19006863,1.225400,1.225,True,True,hand_mask_v1
scene2,67,scene2::67,P2,masked,0.05836589,2.780816,2.781,True,True,hand_mask_v1
scene2,67,scene2::67,P3,masked,0.10552707,3.782289,3.782,True,True,hand_mask_v1
scene2,68,scene2::68,P1,masked,0.14946669,1.221449,1.221,True,True,hand_mask_v1
scene2,68,scene2::68,P2,masked,0.06109755,2.776072,2.776,True,True,hand_mask_v1
scene2,68,scene2::68,P3,masked,0.08906467,3.776970,3.777,True,True,hand_mask_v1
scene2,69,scene2::69,P1,masked,0.15066325,1.878090,1.878,True,True,hand_mask_v1
scene2,69,scene2::69,P2,masked,0.15143094,2.433487,2.433,True,True,hand_mask_v1
scene2,69,scene2::69,P3,masked,0.15317735,3.434765,3.435,True,True,hand_mask_v1
scene2,70,scene2::70,P1,masked,0.05361816,1.777347,1.777,True,True,hand_mask_v1
scene2,70,scene2::70,P2,masked,0.05620958,2.777643,2.778,True,True,hand_mask_v1
scene2,70,scene2::70,P3,masked,0.0613699,3.333795,3.334,True,True,hand_mask_v1
scene2,71,scene2::71,P1,masked,0.17422336,1.780299,1.780,True,True,hand_mask_v1
scene2,71,scene2::71,P2,masked,0.19525716,2.558006,2.558,True,True,hand_mask_v1
scene2,71,scene2::71,P3,masked,0.4167239,3.335840,3.336,True,True,hand_mask_v1
scene2,72,scene2::72,P1,masked,0.13060438,1.670304,1.670,True,True,hand_mask_v1
scene2,72,scene2::72,P2,masked,0.05155979,4.560111,4.560,True,True,hand_mask_v1
scene2,72,scene2::72,P3,masked,0.05533854,5.115716,5.116,True,True,hand_mask_v1
scene2,73,scene2::73,P1,masked,0.05743734,1.888039,1.888,True,True,hand_mask_v1
scene2,73,scene2::73,P2,masked,0.04886637,3.332583,3.333,True,True,hand_mask_v1
scene2,73,scene2::73,P3,masked,0.04817708,3.888781,3.889,True,True,hand_mask_v1
scene2,74,scene2::74,P1,masked,0.09826009,2.109926,2.110,True,True,hand_mask_v1
scene2,74,scene2::74,P2,masked,0.15037381,4.558626,4.559,True,True,hand_mask_v1
scene2,74,scene2::74,P3,masked,0.15302192,5.113709,5.114,True,True,hand_mask_v1
scene2,75,scene2::75,P1,masked,0.11294922,1.220128,1.220,True,True,hand_mask_v1
scene2,75,scene2::75,P2,masked,0.10579508,2.664876,2.665,True,True,hand_mask_v1
scene2,75,scene2::75,P3,masked,0.16271403,3.221085,3.221,True,True,hand_mask_v1
scene2,76,scene2::76,P1,masked,0.14620388,1.448844,1.449,True,True,hand_mask_v1
scene2,76,scene2::76,P2,masked,0.12035319,2.448472,2.448,True,True,hand_mask_v1
scene2,77,scene2::77,P1,masked,0.16502197,1.777227,1.777,True,True,hand_mask_v1
scene2,77,scene2::77,P2,masked,0.13378038,2.777847,2.778,True,True,hand_mask_v1
scene2,77,scene2::77,P3,masked,0.13605469,3.333995,3.334,True,True,hand_mask_v1
scene2,78,scene2::78,P1,masked,0.11561306,1.781010,1.781,True,True,hand_mask_v1
scene2,78,scene2::78,P2,masked,0.08770996,5.782312,5.782,True,True,hand_mask_v1
scene2,78,scene2::78,P3,masked,0.06261475,6.337274,6.337,True,True,hand_mask_v1
scene2,79,scene2::79,P1,masked,0.11864421,1.890328,1.890,True,True,hand_mask_v1
scene2,79,scene2::79,P2,masked,0.10388862,3.889309,3.889,True,True,hand_mask_v1
scene2,79,scene2::79,P3,masked,0.0567825,5.891431,5.891,True,True,hand_mask_v1
scene2,80,scene2::80,P1,masked,0.13608968,1.444670,1.445,True,True,hand_mask_v1
scene2,80,scene2::80,P2,masked,0.13197618,3.001009,3.001,True,True,hand_mask_v1
scene2,80,scene2::80,P3,masked,0.13274957,4.446731,4.447,True,True,hand_mask_v1
scene2,81,scene2::81,P1,masked,0.11544298,1.862666,1.863,True,True,hand_mask_v1
scene2,81,scene2::81,P2,masked,0.12248671,2.418095,2.418,True,True,hand_mask_v1
scene2,81,scene2::81,P3,masked,0.05007894,3.419587,3.420,True,True,hand_mask_v1
scene2,82,scene2::82,P1,masked,0.06964193,1.655244,1.655,True,True,hand_mask_v1
scene2,82,scene2::82,P2,masked,0.1509394,3.656648,3.657,True,True,hand_mask_v1
scene2,82,scene2::82,P3,masked,0.09998888,5.213609,5.214,True,True,hand_mask_v1
scene2,83,scene2::83,P1,masked,0.13732639,1.322513,1.323,True,True,hand_mask_v1
scene2,83,scene2::83,P2,masked,0.12670736,2.768718,2.769,True,True,hand_mask_v1
scene2,83,scene2::83,P3,masked,0.00794108,4.325758,4.326,True,True,hand_mask_v1
scene2,84,scene2::84,P1,masked,0.13798096,2.224109,2.224,True,True,hand_mask_v1
scene2,84,scene2::84,P2,masked,0.15873372,3.779541,3.780,True,True,hand_mask_v1
scene2,84,scene2::84,P3,masked,0.05383979,5.779306,5.779,True,True,hand_mask_v1
scene2,85,scene2::85,P1,masked,0.11258464,1.440985,1.441,True,True,hand_mask_v1
scene2,85,scene2::85,P2,masked,0.05069987,3.885408,3.885,True,True,hand_mask_v1
scene2,85,scene2::85,P3,masked,0.14157227,4.441448,4.441,True,True,hand_mask_v1
scene2,86,scene2::86,P1,masked,0.16071859,1.002105,1.002,True,True,hand_mask_v1
scene2,86,scene2::86,P2,masked,0.1604164,1.556808,1.557,True,True,hand_mask_v1
scene2,86,scene2::86,P3,masked,0.12247342,2.557692,2.558,True,True,hand_mask_v1
scene2,87,scene2::87,P1,masked,0.206824,1.558343,1.558,True,True,hand_mask_v1
scene2,87,scene2::87,P2,masked,0.21019206,2.113746,2.114,True,True,hand_mask_v1
scene2,87,scene2::87,P3,masked,0.06314643,3.115154,3.115,True,True,hand_mask_v1
scene2,88,scene2::88,P1,masked,0.06280924,1.891041,1.891,True,True,hand_mask_v1
scene2,88,scene2::88,P2,masked,0.0647328,2.446371,2.446,True,True,hand_mask_v1
scene2,88,scene2::88,P3,masked,0.21287028,3.892789,3.893,True,True,hand_mask_v1
scene2,89,scene2::89,P1,masked,0.13960612,1.111364,1.111,True,True,hand_mask_v1
scene2,89,scene2::89,P2,masked,0.12809326,2.111551,2.112,True,True,hand_mask_v1
scene2,89,scene2::89,P3,masked,0.30531359,2.667630,2.668,True,True,hand_mask_v1
scene2,90,scene2::90,P1,masked,0.19166558,1.433581,1.434,True,True,hand_mask_v1
scene2,90,scene2::90,P2,masked,0.54233887,1.989458,1.989,True,True,hand_mask_v1
scene2,91,scene2::91,P1,masked,0.1628909,1.777932,1.778,True,True,hand_mask_v1
scene2,91,scene2::91,P2,masked,0.16141927,2.333769,2.334,True,True,hand_mask_v1
scene2,91,scene2::91,P3,masked,0.16625,3.334536,3.335,True,True,hand_mask_v1
scene2,92,scene2::92,P1,masked,0.19521132,1.444001,1.444,True,True,hand_mask_v1
scene2,92,scene2::92,P2,masked,0.19424967,2.444240,2.444,True,True,hand_mask_v1
scene2,92,scene2::92,P3,masked,0.22009684,3.888950,3.889,True,True,hand_mask_v1
scene2,93,scene2::93,P1,masked,0.19907769,2.333518,2.334,True,True,hand_mask_v1
scene2,93,scene2::93,P2,masked,0.21750027,3.889920,3.890,True,True,hand_mask_v1
scene2,93,scene2::93,P3,masked,0.08598307,5.892056,5.892,True,True,hand_mask_v1
scene2,94,scene2::94,P1,masked,0.05674913,2.114467,2.114,True,True,hand_mask_v1
scene2,94,scene2::94,P2,masked,0.05411784,2.670296,2.670,True,True,hand_mask_v1
scene2,94,scene2::94,P3,masked,0.14628961,4.116149,4.116,True,True,hand_mask_v1
scene2,95,scene2::95,P1,masked,0.17948079,1.432480,1.432,True,True,hand_mask_v1
scene2,95,scene2::95,P2,masked,0.12183865,3.432388,3.432,True,True,hand_mask_v1
scene2,95,scene2::95,P3,masked,0.09671224,3.987624,3.988,True,True,hand_mask_v1
scene2,96,scene2::96,P1,masked,0.18382406,1.109787,1.110,True,True,hand_mask_v1
scene2,96,scene2::96,P2,masked,0.18666667,1.887885,1.888,True,True,hand_mask_v1
scene2,96,scene2::96,P3,masked,0.03407959,3.111143,3.111,True,True,hand_mask_v1
scene2,97,scene2::97,P1,masked,0.23790446,0.990207,0.990,True,True,hand_mask_v1
scene2,97,scene2::97,P2,masked,0.22011827,1.545777,1.546,True,True,hand_mask_v1
scene2,97,scene2::97,P3,masked,0.13072266,2.545531,2.546,True,True,hand_mask_v1
scene2,98,scene2::98,P1,masked,0.14719347,1.447532,1.448,True,True,hand_mask_v1
scene2,98,scene2::98,P2,masked,0.18498101,3.448718,3.449,True,True,hand_mask_v1
scene2,98,scene2::98,P3,masked,0.19263997,4.449822,4.450,True,True,hand_mask_v1
scene2,99,scene2::99,P1,masked,0.07442057,1.095177,1.095,True,True,hand_mask_v1
scene2,99,scene2::99,P2,masked,0.0501709,1.651373,1.651,True,True,hand_mask_v1
scene2,99,scene2::99,P3,masked,0.17422038,3.096336,3.096,True,True,hand_mask_v1
scene2,100,scene2::100,P1,masked,0.05548964,2.439016,2.439,True,True,hand_mask_v1
scene2,100,scene2::100,P2,masked,0.15311198,3.884772,3.885,True,True,hand_mask_v1
scene2,100,scene2::100,P3,masked,0.22090115,4.885798,4.886,True,True,hand_mask_v1
scene2,101,scene2::101,P1,masked,0.23094455,1.108533,1.109,True,True,hand_mask_v1
scene2,101,scene2::101,P2,masked,0.07473958,2.553479,2.553,True,True,hand_mask_v1
scene2,101,scene2::101,P3,masked,0.06969021,3.109044,3.109,True,True,hand_mask_v1
scene2,102,scene2::102,P1,masked,0.06267036,0.987436,0.987,True,True,hand_mask_v1
scene2,102,scene2::102,P2,masked,0.05445204,1.987907,1.988,True,True,hand_mask_v1
scene2,102,scene2::102,P3,masked,0.05567546,2.543924,2.544,True,True,hand_mask_v1
scene2,103,scene2::103,P1,masked,0.19660807,0.999184,0.999,True,True,hand_mask_v1
scene2,103,scene2::103,P2,masked,0.16778944,2.000594,2.001,True,True,hand_mask_v1
scene2,103,scene2::103,P3,masked,0.16963135,2.556480,2.556,True,True,hand_mask_v1
scene2,104,scene2::104,P1,masked,0.1058214,1.083222,1.083,True,True,hand_mask_v1
scene2,104,scene2::104,P2,masked,0.19493462,2.528194,2.528,True,True,hand_mask_v1
scene2,104,scene2::104,P3,masked,0.19264676,3.084368,3.084,True,True,hand_mask_v1
scene2,105,scene2::105,P1,masked,0.12456353,1.320123,1.320,True,True,hand_mask_v1
scene2,105,scene2::105,P2,masked,0.12005317,4.320695,4.321,True,True,hand_mask_v1
scene2,105,scene2::105,P3,masked,0.12243354,6.766892,6.767,True,True,hand_mask_v1
scene2,106,scene2::106,P1,masked,0.1739917,3.111917,3.112,True,True,hand_mask_v1
scene2,106,scene2::106,P2,masked,0.03966363,4.111955,4.112,True,True,hand_mask_v1
scene2,106,scene2::106,P3,masked,0.04367187,5.111905,5.112,True,True,hand_mask_v1
scene2,107,scene2::107,P1,masked,0.20597168,1.552400,1.552,True,True,hand_mask_v1
scene2,107,scene2::107,P2,masked,0.19514377,2.553454,2.553,True,True,hand_mask_v1
scene2,107,scene2::107,P3,masked,0.18877523,3.109518,3.110,True,True,hand_mask_v1
scene2,108,scene2::108,P1,masked,0.19225939,2.430033,2.430,True,True,hand_mask_v1
scene2,108,scene2::108,P2,masked,0.19333496,3.207796,3.208,True,True,hand_mask_v1
scene2,108,scene2::108,P3,masked,0.18741808,3.763888,3.764,True,True,hand_mask_v1
scene2,109,scene2::109,P1,masked,0.13573839,1.653391,1.653,True,True,hand_mask_v1
scene2,109,scene2::109,P2,masked,0.13693821,2.209134,2.209,True,True,hand_mask_v1
scene2,109,scene2::109,P3,masked,0.13596137,3.209547,3.210,True,True,hand_mask_v1
scene2,110,scene2::110,P1,masked,0.13768066,1.098826,1.099,True,True,hand_mask_v1
scene2,110,scene2::110,P2,masked,0.14176324,1.877264,1.877,True,True,hand_mask_v1
scene2,110,scene2::110,P3,masked,0.14340142,2.544491,2.544,True,True,hand_mask_v1
scene2,111,scene2::111,P1,masked,0.1317475,1.220827,1.221,True,True,hand_mask_v1
scene2,111,scene2::111,P2,masked,0.14851942,3.999958,4.000,True,True,hand_mask_v1
scene2,111,scene2::111,P3,masked,0.14991862,4.666774,4.667,True,True,hand_mask_v1
scene2,112,scene2::112,P1,masked,0.11352756,0.975983,0.976,True,True,hand_mask_v1
scene2,112,scene2::112,P2,masked,0.18043566,3.197226,3.197,True,True,hand_mask_v1
scene2,112,scene2::112,P3,masked,0.05438341,5.421464,5.421,True,True,hand_mask_v1
scene2,113,scene2::113,P1,masked,0.1372998,1.781844,1.782,True,True,hand_mask_v1
scene2,113,scene2::113,P2,masked,0.13960069,2.559611,2.560,True,True,hand_mask_v1
scene2,113,scene2::113,P3,masked,0.13825819,3.226592,3.227,True,True,hand_mask_v1
scene2,114,scene2::114,P1,masked,0.13373996,0.877896,0.878,True,True,hand_mask_v1
scene2,114,scene2::114,P2,masked,0.12894803,1.434299,1.434,True,True,hand_mask_v1
scene2,115,scene2::115,P1,masked,0.15860731,1.108914,1.109,True,True,hand_mask_v1
scene2,115,scene2::115,P2,masked,0.1592966,1.665834,1.666,True,True,hand_mask_v1
scene2,115,scene2::115,P3,masked,0.07124674,3.110012,3.110,True,True,hand_mask_v1
scene2,116,scene2::116,P1,masked,0.1096224,1.557809,1.558,True,True,hand_mask_v1
scene2,116,scene2::116,P2,masked,0.11201389,2.113196,2.113,True,True,hand_mask_v1
scene2,116,scene2::116,P3,masked,0.06967611,5.545949,5.546,True,True,hand_mask_v1
scene2,117,scene2::117,P1,masked,0.15752658,1.208937,1.209,True,True,hand_mask_v1
scene2,117,scene2::117,P2,masked,0.15766819,3.210929,3.211,True,True,hand_mask_v1
scene2,117,scene2::117,P3,masked,0.16041531,3.766477,3.766,True,True,hand_mask_v1
scene2,118,scene2::118,P1,masked,0.16104357,0.999296,0.999,True,True,hand_mask_v1
scene2,118,scene2::118,P2,masked,0.16401828,1.888932,1.889,True,True,hand_mask_v1
scene2,118,scene2::118,P3,masked,0.16810954,2.555223,2.555,True,True,hand_mask_v1
scene2,119,scene2::119,P1,masked,0.17482503,0.544356,0.544,True,True,hand_mask_v1
scene2,119,scene2::119,P2,masked,0.16794461,1.989297,1.989,True,True,hand_mask_v1
scene2,119,scene2::119,P3,masked,0.16795871,2.546214,2.546,True,True,hand_mask_v1
scene2,120,scene2::120,P1,masked,0.10603678,1.643542,1.644,True,True,hand_mask_v1
scene2,120,scene2::120,P2,masked,0.11707004,2.643819,2.644,True,True,hand_mask_v1
scene2,120,scene2::120,P3,masked,0.13358561,3.644388,3.644,True,True,hand_mask_v1
scene2,121,scene2::121,P1,masked,0.19461643,1.666798,1.667,True,True,hand_mask_v1
scene2,121,scene2::121,P2,masked,0.06336263,2.666951,2.667,True,True,hand_mask_v1
scene2,121,scene2::121,P3,masked,0.06163032,3.223081,3.223,True,True,hand_mask_v1
scene2,122,scene2::122,P1,masked,0.11906657,2.226244,2.226,True,True,hand_mask_v1
scene2,122,scene2::122,P2,masked,0.11455132,3.227426,3.227,True,True,hand_mask_v1
scene2,122,scene2::122,P3,masked,0.09799561,4.671899,4.672,True,True,hand_mask_v1
scene2,123,scene2::123,P1,masked,0.13654785,3.322089,3.322,True,True,hand_mask_v1
scene2,123,scene2::123,P2,masked,0.13530111,3.989565,3.990,True,True,hand_mask_v1
scene2,123,scene2::123,P3,masked,0.13248481,5.435435,5.435,True,True,hand_mask_v1
scene2,124,scene2::124,P1,masked,0.12334852,1.113105,1.113,True,True,hand_mask_v1
scene2,124,scene2::124,P2,masked,0.12233968,1.669049,1.669,True,True,hand_mask_v1
scene2,124,scene2::124,P3,masked,0.15267958,3.670176,3.670,True,True,hand_mask_v1
scene2,125,scene2::125,P1,masked,0.13003608,1.667557,1.668,True,True,hand_mask_v1
scene2,125,scene2::125,P2,masked,0.0513992,3.667684,3.668,True,True,hand_mask_v1
scene2,125,scene2::125,P3,masked,0.11057536,5.670579,5.671,True,True,hand_mask_v1
scene2,126,scene2::126,P1,masked,0.11812527,0.778051,0.778,True,True,hand_mask_v1
scene2,126,scene2::126,P2,masked,0.11367567,1.668155,1.668,True,True,hand_mask_v1
scene2,126,scene2::126,P3,masked,0.05279297,3.668127,3.668,True,True,hand_mask_v1
scene2,127,scene2::127,P1,masked,0.16887912,1.664903,1.665,True,True,hand_mask_v1
scene2,127,scene2::127,P2,masked,0.1707392,2.665244,2.665,True,True,hand_mask_v1
scene2,127,scene2::127,P3,masked,0.17392578,3.219940,3.220,True,True,hand_mask_v1
scene2,128,scene2::128,P1,masked,0.10851861,1.434116,1.434,True,True,hand_mask_v1
scene2,128,scene2::128,P2,masked,0.1208629,2.434214,2.434,True,True,hand_mask_v1
scene2,128,scene2::128,P3,masked,0.14361627,3.434890,3.435,True,True,hand_mask_v1
scene2,129,scene2::129,P1,masked,0.13500081,1.331668,1.332,True,True,hand_mask_v1
scene2,129,scene2::129,P2,masked,0.03831787,2.887382,2.887,True,True,hand_mask_v1
scene2,129,scene2::129,P3,masked,0.3313246,4.333095,4.333,True,True,hand_mask_v1
scene2,130,scene2::130,P1,masked,0.11475857,1.320253,1.320,True,True,hand_mask_v1
scene2,130,scene2::130,P2,masked,0.06038574,2.874603,2.875,True,True,hand_mask_v1
scene2,130,scene2::130,P3,masked,0.06950548,4.320806,4.321,True,True,hand_mask_v1
scene2,131,scene2::131,P1,masked,0.11555908,1.431059,1.431,True,True,hand_mask_v1
scene2,131,scene2::131,P2,masked,0.11842177,1.986379,1.986,True,True,hand_mask_v1
scene2,132,scene2::132,P1,masked,0.14613742,1.889351,1.889,True,True,hand_mask_v1
scene2,132,scene2::132,P2,masked,0.14491645,2.444530,2.445,True,True,hand_mask_v1
scene2,132,scene2::132,P3,masked,0.13728082,3.890547,3.891,True,True,hand_mask_v1
scene2,133,scene2::133,P1,masked,0.17604682,1.331671,1.332,True,True,hand_mask_v1
scene2,133,scene2::133,P2,masked,0.05320312,2.887055,2.887,True,True,hand_mask_v1
scene2,133,scene2::133,P3,masked,0.05187283,3.887954,3.888,True,True,hand_mask_v1
scene2,134,scene2::134,P1,masked,0.13661485,1.878188,1.878,True,True,hand_mask_v1
scene2,134,scene2::134,P2,masked,0.13507867,3.323417,3.323,True,True,hand_mask_v1
scene2,134,scene2::134,P3,masked,0.13762804,3.879448,3.879,True,True,hand_mask_v1
scene2,135,scene2::135,P1,masked,0.06233046,1.319976,1.320,True,True,hand_mask_v1
scene2,135,scene2::135,P2,masked,0.06088623,2.319702,2.320,True,True,hand_mask_v1
scene2,135,scene2::135,P3,masked,0.0930599,2.875368,2.875,True,True,hand_mask_v1
scene2,136,scene2::136,P1,masked,0.15321642,1.668836,1.669,True,True,hand_mask_v1
scene2,136,scene2::136,P2,masked,0.05319689,5.114640,5.115,True,True,hand_mask_v1
scene2,136,scene2::136,P3,masked,0.05378147,6.115301,6.115,True,True,hand_mask_v1
scene2,137,scene2::137,P1,masked,0.064426,1.111427,1.111,True,True,hand_mask_v1
scene2,137,scene2::137,P2,masked,0.04660319,1.666837,1.667,True,True,hand_mask_v1
scene2,137,scene2::137,P3,masked,0.19243191,3.112995,3.113,True,True,hand_mask_v1
scene2,138,scene2::138,P1,masked,0.13404948,0.669150,0.669,True,True,hand_mask_v1
scene2,138,scene2::138,P2,masked,0.06009983,3.114145,3.114,True,True,hand_mask_v1
scene2,138,scene2::138,P3,masked,0.05821181,3.669505,3.670,True,True,hand_mask_v1
scene2,139,scene2::139,P1,masked,0.13778266,1.322154,1.322,True,True,hand_mask_v1
scene2,139,scene2::139,P2,masked,0.15888699,2.877470,2.877,True,True,hand_mask_v1
scene2,139,scene2::139,P3,masked,0.13491319,4.322838,4.323,True,True,hand_mask_v1
scene2,140,scene2::140,P1,masked,0.11751492,0.878443,0.878,True,True,hand_mask_v1
scene2,140,scene2::140,P2,masked,0.12416504,1.879324,1.879,True,True,hand_mask_v1
scene2,141,scene2::141,P1,masked,0.16782796,1.427957,1.428,True,True,hand_mask_v1
scene2,142,scene2::142,P1,masked,0.14994737,0.989932,0.990,True,True,hand_mask_v1
scene2,142,scene2::142,P2,masked,0.12633653,1.990573,1.991,True,True,hand_mask_v1
scene2,142,scene2::142,P3,masked,0.13121039,2.546309,2.546,True,True,hand_mask_v1
scene2,143,scene2::143,P1,masked,0.11667806,1.227338,1.227,True,True,hand_mask_v1
scene2,143,scene2::143,P2,masked,0.11924316,2.228068,2.228,True,True,hand_mask_v1
