unified_id,scene,row_index,raw_referents,mapped_referents,matched_location_region_anchors,is_location_region_interaction
scene2::335,scene2,335,Printer,printer,,False
scene2::336,scene2,336,Chair8,chair8,,False
scene2::337,scene2,337,"Chair3, PointC","chair3,pointC",pointC,True
scene2::338,scene2,338,"Chair7, Person3","chair7,person3",,False
scene2::339,scene2,339,"Chair4, PointA","chair4,pointA",pointA,True
scene2::340,scene2,340,"Chair7, Printer1, Person3","chair7,printer,person3",,False
scene2::341,scene2,341,"Chair5, Desk4, Person1","chair5,desk4,person1",,False
scene2::342,scene2,342,"Chair6, Desk6","chair6,desk6",,False
scene2::343,scene2,343,"Lamp1, Person2","lamp1,person2",,False
scene2::344,scene2,344,"Laptop1, PointA","laptop1,pointA",pointA,True
scene2::345,scene2,345,File4,file4,,False
scene2::346,scene2,346,"File2, Desk3, Person2","file2,desk3,person2",,False
scene2::347,scene2,347,"Laptop1, Desk5, Person2","laptop1,desk5,person2",,False
scene2::348,scene2,348,"Chair7, PointA","chair7,pointA",pointA,True
scene2::349,scene2,349,"Chair4, Door1","chair4,door1",,False
scene2::350,scene2,350,"Chair4, Desk4, Person2","chair4,desk4,person2",,False
scene2::351,scene2,351,"PC5, Person2","PC5,person2",,False
scene2::352,scene2,352,"Chair1, Person2","chair1,person2",,False
scene2::353,scene2,353,"File5, Desk4","file5,desk4",,False
scene2::354,scene2,354,"File5, Desk1","file5,desk1",,False
scene2::355,scene2,355,"Laptop2, Desk4","laptop2,desk4",,False
scene2::356,scene2,356,"PC1, Person2","PC1,person2",,False
scene2::357,scene2,357,"Chair7, Person3","chair7,person3",,False
scene2::358,scene2,358,"Chair2, Desk2, Person1","chair2,desk2,person1",,False
scene2::359,scene2,359,"Chair3, Desk1","chair3,desk1",,False
scene2::360,scene2,360,"Laptop1, Person1","laptop1,person1",,False
scene2::361,scene2,361,"Laptop1, Printer","laptop1,printer",,False
scene2::362,scene2,362,"Chair7, Desk5, Person1","chair7,desk5,person1",,False
scene2::363,scene2,363,Laptop1,laptop1,,False
scene2::364,scene2,364,"Chair1, Desk3","chair1,desk3",,False
scene2::365,scene2,365,Laptop1,laptop1,,False
scene2::366,scene2,366,"Lamp1, Person2","lamp1,person2",,False
scene2::367,scene2,367,Lamp3,lamp3,,False
scene2::368,scene2,368,"File2, Desk3","file2,desk3",,False
scene2::369,scene2,369,"Laptop2, Printer1, Person3","laptop2,printer,person3",,False
scene2::370,scene2,370,"Chair3, Desk7","chair3,desk7",,False
scene2::371,scene2,371,"Lamp2, Person2","lamp2,person2",,False
scene2::372,scene2,372,PC2,PC2,,False
scene2::373,scene2,373,Laptop2,laptop2,,False
scene2::374,scene2,374,Laptop1,laptop1,,False
scene2::375,scene2,375,"Chair4, Desk4, Person2","chair4,desk4,person2",,False
scene2::376,scene2,376,"File4, PointC","file4,pointC",pointC,True
scene2::377,scene2,377,"Chair3, Desk5","chair3,desk5",,False
scene2::378,scene2,378,"Chair4, Desk5","chair4,desk5",,False
scene2::379,scene2,379,Desk2,desk2,,False
scene2::380,scene2,380,"File2, Printer1, Person1","file2,printer,person1",,False
scene2::381,scene2,381,PC1,PC1,,False
scene2::382,scene2,382,Desk3,desk3,,False
scene2::383,scene2,383,File1,file1,,False
scene2::384,scene2,384,Desk5,desk5,,False
scene2::385,scene2,385,"Laptop2, Desk2","laptop2,desk2",,False
scene2::386,scene2,386,Laptop1,laptop1,,False
scene2::387,scene2,387,"Chair5, Person2","chair5,person2",,False
scene2::388,scene2,388,File1,file1,,False
scene2::389,scene2,389,"Chair1, Desk6","chair1,desk6",,False
scene2::390,scene2,390,"Desk8, Person3","desk8,person3",,False
scene2::391,scene2,391,Chair8,chair8,,False
scene2::392,scene2,392,Chair3,chair3,,False
scene2::393,scene2,393,Lamp1,lamp1,,False
scene2::394,scene2,394,File4,file4,,False
scene2::395,scene2,395,"File1, Printer1, Person1","file1,printer,person1",,False
scene2::396,scene2,396,"Laptop3, Desk4","laptop1,desk4",,False
scene2::397,scene2,397,"File1, Person3","file1,person3",,False
scene2::398,scene2,398,"File5, Desk5, Person3","file5,desk5,person3",,False
scene2::399,scene2,399,"Laptop3, Person2","laptop1,person2",,False
scene2::400,scene2,400,"Laptop1, PointB, Chair1, File5, PointA, Person1","laptop1,pointB,chair1,file5,pointA,person1","pointA,pointB",True
scene2::401,scene2,401,"File3, Desk6","file3,desk6",,False
scene2::402,scene2,402,"Chair2, Desk1, Lamp2","chair2,desk1,lamp2",,False
scene2::403,scene2,403,"Chair2, PointB, File5, Laptop2, Desk7","chair2,pointB,file5,laptop2,desk7",pointB,True
scene2::404,scene2,404,"Chair8, PointC, Chair3, Chair1","chair8,pointC,chair3,chair1",pointC,True
scene2::405,scene2,405,"File1, Desk6","file1,desk6",,False
scene2::406,scene2,406,"File2, Chair1","file2,chair1",,False
scene2::407,scene2,407,"Person2, Chair2, Desk6, Chair6, Desk5","person2,chair2,desk6,chair6,desk5",,False
scene2::408,scene2,408,"Person2, File3, Desk4, File5","person2,file3,desk4,file5",,False
scene2::409,scene2,409,"Person2, Lamp1, Chair2, Desk1, Door1","person2,lamp1,chair2,desk1,door1",,False
scene2::410,scene2,410,"File5, Desk3, Lamp1","file5,desk3,lamp1",,False
scene2::411,scene2,411,"Chair7, Desk8, File2, Desk4","chair7,desk8,file2,desk4",,False
scene2::412,scene2,412,"Chair3, PointB, File2, Desk7","chair3,pointB,file2,desk7",pointB,True
scene2::413,scene2,413,"Person1, PC4, PC5","person1,PC4,PC5",,False
scene2::414,scene2,414,"Person1, File2, Chair4, Desk8","person1,file2,chair4,desk8",,False
scene2::415,scene2,415,"PC6, Chair6, Desk5","PC6,chair6,desk5",,False
scene2::416,scene2,416,"Chair4, PointB, File2","chair4,pointB,file2",pointB,True
scene2::417,scene2,417,"File5, Chair1, Desk3, Chair7, Door1","file5,chair1,desk3,chair7,door1",,False
scene2::418,scene2,418,"Person1, Chair6, Chair5","person1,chair6,chair5",,False
scene2::419,scene2,419,"Chair4, Desk6, Person2, Chair8, Desk7","chair4,desk6,person2,chair8,desk7",,False
scene2::420,scene2,420,"Chair5, Printer1, PC5","chair5,printer,PC5",,False
scene2::421,scene2,421,"File4, Chair2, Desk7","file4,chair2,desk7",,False
scene2::422,scene2,422,"Chair2, Desk1, Person1, File2, Desk4","chair2,desk1,person1,file2,desk4",,False
scene2::423,scene2,423,"Laptop2, Person2, Chair7, Desk4","laptop2,person2,chair7,desk4",,False
scene2::424,scene2,424,"File4, Door1, Person2, Chair7","file4,door1,person2,chair7",,False
scene2::425,scene2,425,"File3, File1","file3,file1",,False
scene2::426,scene2,426,"Person1, File4, Drawer1","person1,file4,drawer1",,False
scene2::427,scene2,427,"Chair4, Desk4, Chair6, Desk6","chair4,desk4,chair6,desk6",,False
scene2::428,scene2,428,"Person3, File2, Laptop1","person3,file2,laptop1",,False
scene2::429,scene2,429,"File5, PointA, Chair3, Desk4","file5,pointA,chair3,desk4",pointA,True
scene2::430,scene2,430,"File4, Desk8","file4,desk8",,False
scene2::431,scene2,431,"Chair4, Desk5, File4, Chair7, Printer1","chair4,desk5,file4,chair7,printer",,False
scene2::432,scene2,432,"File3, Laptop1, PointB","file3,laptop1,pointB",pointB,True
scene2::433,scene2,433,"Chair3, Desk2, Desk8","chair3,desk2,desk8",,False
scene2::434,scene2,434,"Person3, File1, Laptop2","person3,file1,laptop2",,False
scene2::435,scene2,435,"Chair4, Printer1, File4","chair4,printer,file4",,False
scene2::436,scene2,436,"Drawer2, File4","drawer2,file4",,False
scene2::437,scene2,437,"Chair2, Desk7, File5, Desk4","chair2,desk7,file5,desk4",,False
scene2::438,scene2,438,"Chair6, PointC, Laptop2, Desk3","chair6,pointC,laptop2,desk3",pointC,True
scene2::439,scene2,439,"File4, Printer1, Desk4, Door1","file4,printer,desk4,door1",,False
scene2::440,scene2,440,"PC6, File1","PC6,file1",,False
scene2::441,scene2,441,"Chair6, PC2","chair6,PC2",,False
scene2::442,scene2,442,"Chair3, PointC, Chair8, Desk3, Chair4, PointA","chair3,pointC,chair8,desk3,chair4,pointA","pointA,pointC",True
scene2::443,scene2,443,"Chair3, Desk8, Chair1, Desk7","chair3,desk8,chair1,desk7",,False
scene2::444,scene2,444,"Laptop2, Printer1, Lamp3","laptop2,printer,lamp3",,False
scene2::445,scene2,445,"Desk8, Desk6, Chair3, Desk5","desk8,desk6,chair3,desk5",,False
scene2::446,scene2,446,"Person2, Laptop1, PointA, Chair4, Desk4","person2,laptop1,pointA,chair4,desk4",pointA,True
scene2::447,scene2,447,"Person3, Chair6, PointB, File1, Desk3","person3,chair6,pointB,file1,desk3",pointB,True
scene2::448,scene2,448,"Person2, Chair3, File4","person2,chair3,file4",,False
scene2::449,scene2,449,"Chair1, Person2, Chair8, Desk4","chair1,person2,chair8,desk4",,False
scene2::450,scene2,450,"Chair2, Desk6, Chair3, Desk1","chair2,desk6,chair3,desk1",,False
scene2::451,scene2,451,"File5, Chair5, PointA","file5,chair5,pointA",pointA,True
scene2::452,scene2,452,"Person3, Chair1, Desk8, File5, Desk1","person3,chair1,desk8,file5,desk1",,False
scene2::453,scene2,453,"Person3, Desk3, File2","person3,desk3,file2",,False
scene2::454,scene2,454,"Lamp2, Lamp3","lamp2,lamp3",,False
scene2::455,scene2,455,"Chair2, Chair7, Door1","chair2,chair7,door1",,False
scene2::456,scene2,456,"Lamp2, File2","lamp2,file2",,False
scene2::457,scene2,457,"File3, File5, Desk2","file3,file5,desk2",,False
scene2::458,scene2,458,"Drawer1, Person1, Laptop1, PointC","drawer1,person1,laptop1,pointC",pointC,True
scene2::459,scene2,459,"Person1, File1, Printer1, Chair1, Door1","person1,file1,printer,chair1,door1",,False
scene2::460,scene2,460,"File4, Door1","file4,door1",,False
scene2::461,scene2,461,"Person2, Laptop2, Chair8","person2,laptop2,chair8",,False
scene2::462,scene2,462,"Person3, Chair3, Printer1","person3,chair3,printer",,False
scene2::463,scene2,463,"Person3, Desk6, Chair4, Desk4","person3,desk6,chair4,desk4",,False
scene2::464,scene2,464,"Person3, File4, Chair1, Desk7","person3,file4,chair1,desk7",,False
scene2::465,scene2,465,"Person2, File5, File1, Desk2","person2,file5,file1,desk2",,False
scene2::466,scene2,466,"File2, Chair3, PointB","file2,chair3,pointB",pointB,True
scene2::467,scene2,467,"File1, Printer1, File4, Desk5","file1,printer,file4,desk5",,False
scene2::468,scene2,468,"Person2, Chair2, File2, Desk8","person2,chair2,file2,desk8",,False
scene2::469,scene2,469,"Person3, File1, Chair7, Desk6, Lamp2","person3,file1,chair7,desk6,lamp2",,False
scene2::470,scene2,470,"File3, PointA, Chair2, Desk1","file3,pointA,chair2,desk1",pointA,True
scene2::471,scene2,471,"Person2, Chair4, PointB, Chair5","person2,chair4,pointB,chair5",pointB,True
scene2::472,scene2,472,"Person1, Desk3","person1,desk3",,False
scene2::473,scene2,473,"Chair7, Person1, Chair4, Desk4","chair7,person1,chair4,desk4",,False
scene2::474,scene2,474,"Person1, Lamp3, Chair3, File2, Desk3","person1,lamp3,chair3,file2,desk3",,False
scene2::475,scene2,475,"File3, Person1, Door1","file3,person1,door1",,False
scene2::476,scene2,476,"Person3, File5, Chair4, Desk1","person3,file5,chair4,desk1",,False
scene2::477,scene2,477,"Person2, File2, File3, PointB","person2,file2,file3,pointB",pointB,True
scene2::478,scene2,478,"Person1, Chair6, File5, Desk4","person1,chair6,file5,desk4",,False
scene2::479,scene2,479,"Person1, Lamp2, File5, Desk4","person1,lamp2,file5,desk4",,False
scene2::480,scene2,480,"Person1, Chair6, Desk6, Chair4, Desk8","person1,chair6,desk6,chair4,desk8",,False
scene2::481,scene2,481,"Chair6, PointB, Door1, Chair8, Desk5","chair6,pointB,door1,chair8,desk5",pointB,True
scene2::482,scene2,482,"Person2, Chair6, Desk3, Drawer1, Chair3, Desk1","person2,chair6,desk3,drawer1,chair3,desk1",,False
scene2::483,scene2,483,"Chair1, Person1, Desk2","chair1,person1,desk2",,False
scene2::484,scene2,484,"Chair8, File2, Desk5","chair8,file2,desk5",,False
scene2::485,scene2,485,"Person1, Chair6, Desk7, Lamp1","person1,chair6,desk7,lamp1",,False
scene2::486,scene2,486,"Drawer1, Person3, Chair8, Desk2","drawer1,person3,chair8,desk2",,False
scene2::487,scene2,487,"Desk8, File2","desk8,file2",,False
scene2::488,scene2,488,"Person3, PC1, File1, Printer1","person3,PC1,file1,printer",,False
scene2::489,scene2,489,"Person3, Chair7, File5, Desk3","person3,chair7,file5,desk3",,False
scene2::490,scene2,490,"Drawer2, Chair6","drawer2,chair6",,False
scene2::491,scene2,491,"Person3, Chair4, Desk4, Lamp1","person3,chair4,desk4,lamp1",,False
scene2::492,scene2,492,"Lamp3, File3","lamp3,file3",,False
scene2::493,scene2,493,"Person1, PC4, File2, Printer1, Laptop1","person1,PC4,file2,printer,laptop1",,False
scene2::494,scene2,494,"File2, Desk1, Lamp3","file2,desk1,lamp3",,False
scene2::495,scene2,495,"Chair8, Desk1, File5","chair8,desk1,file5",,False
scene2::496,scene2,496,"PC4, Person1, File4, Desk6","PC4,person1,file4,desk6",,False
scene2::497,scene2,497,"Laptop2, PointB, Chair8, Desk7","laptop2,pointB,chair8,desk7",pointB,True
scene2::498,scene2,498,"desk4, file4, desk1","desk4,file4,desk1",,False
scene2::499,scene2,499,"File5, Chair6, PointA","file5,chair6,pointA",pointA,True
scene2::500,scene2,500,"Person3, File2, Laptop2","person3,file2,laptop2",,False
scene2::501,scene2,501,"Chair3, PointA, Chair7, Desk4, Lamp3","chair3,pointA,chair7,desk4,lamp3",pointA,True
scene2::502,scene2,502,"Chair6, Chair1","chair6,chair1",,False
scene2::503,scene2,503,"File4, Drawer2","file4,drawer2",,False
scene2::504,scene2,504,"File5, Laptop2, PointC","file5,laptop2,pointC",pointC,True
scene2::505,scene2,505,"Laptop2, Desk1, Chair8, Door1","laptop2,desk1,chair8,door1",,False
scene2::506,scene2,506,"Drawer2, Chair7, Desk3","drawer2,chair7,desk3",,False
scene2::507,scene2,507,"Door1, Laptop1","door1,laptop1",,False
scene2::508,scene2,508,"Chair5, PointA, PointB","chair5,pointA,pointB","pointA,pointB",True
scene2::509,scene2,509,"PC6, Laptop2","PC6,laptop2",,False
scene2::510,scene2,510,"Laptop2, Chair3, Desk7","laptop2,chair3,desk7",,False
scene2::511,scene2,511,"Lamp3, Desk4","lamp3,desk4",,False
scene2::512,scene2,512,"Door1, Printer1","door1,printer",,False
scene2::513,scene2,513,"Chair5, PC5","chair5,PC5",,False
scene2::514,scene2,514,"Person3, Desk1, Desk3","person3,desk1,desk3",,False
scene2::515,scene2,515,"Person3, Lamp3, Drawer2, Laptop1, Desk3","person3,lamp3,drawer2,laptop1,desk3",,False
scene2::516,scene2,516,"Person3, Printer1, Laptop2, Desk8","person3,printer,laptop2,desk8",,False
scene2::517,scene2,517,"Lamp1, Laptop1, Door1","lamp1,laptop1,door1",,False
scene2::518,scene2,518,"Chair1, File5, PC5","chair1,file5,PC5",,False
scene2::519,scene2,519,"File3, Chair1, Desk5","file3,chair1,desk5",,False
scene2::520,scene2,520,"Laptop1, Lamp1","laptop1,lamp1",,False
scene2::521,scene2,521,"File4, Drawer1","file4,drawer1",,False
scene2::522,scene2,522,"Door1, Laptop2, Desk3","door1,laptop2,desk3",,False
scene2::523,scene2,523,"Person3, Drawer2, Printer1","person3,drawer2,printer",,False
scene2::524,scene2,524,"Person3, Laptop2, Door1, File1, Desk8","person3,laptop2,door1,file1,desk8",,False
scene2::525,scene2,525,"Chair6, Desk3, Chair5, PointA, Printer1","chair6,desk3,chair5,pointA,printer",pointA,True
scene2::526,scene2,526,"Drawer2, Lamp3, File5, PointA","drawer2,lamp3,file5,pointA",pointA,True
scene2::527,scene2,527,"Desk7, File5, Desk8","desk7,file5,desk8",,False
scene2::528,scene2,528,"File5, Lamp1","file5,lamp1",,False
scene2::529,scene2,529,"Person3, Chair7, Desk5, File2, Door1","person3,chair7,desk5,file2,door1",,False
scene2::530,scene2,530,"Person1, Lamp3, Chair2","person1,lamp3,chair2",,False
scene2::531,scene2,531,"Chair6, Desk7, Chair8, Desk6","chair6,desk7,chair8,desk6",,False
scene2::532,scene2,532,"Person3, Door1, File3","person3,door1,file3",,False
scene2::533,scene2,533,"Chair8, Desk8, Lamp2","chair8,desk8,lamp2",,False
scene2::534,scene2,534,"Person2, Desk2, File4, Desk5","person2,desk2,file4,desk5",,False
scene2::535,scene2,535,PC2,PC2,,False
scene2::536,scene2,536,"Chair3, Desk3, PC1","chair3,desk3,PC1",,False
scene2::537,scene2,537,"Chair7, Desk5, Lamp3","chair7,desk5,lamp3",,False
scene2::538,scene2,538,"Person2, Chair6, Desk1, Desk6, Lamp3","person2,chair6,desk1,desk6,lamp3",,False
scene2::539,scene2,539,"Chair1, Desk2, Laptop1","chair1,desk2,laptop1",,False
scene2::540,scene2,540,"Person1, Lamp3, Drawer2","person1,lamp3,drawer2",,False
scene2::541,scene2,541,"Chair1, Desk7, File1, Printer1, Lamp3","chair1,desk7,file1,printer,lamp3",,False
scene2::542,scene2,542,"File4, Drawer1","file4,drawer1",,False
scene2::543,scene2,543,"File1, Laptop1, PointC","file1,laptop1,pointC",pointC,True
scene2::544,scene2,544,"Door1, Lamp2","door1,lamp2",,False
scene2::545,scene2,545,"Person2, File2, File3, Laptop1","person2,file2,file3,laptop1",,False
scene2::546,scene2,546,"File2, Desk1, Printer1","file2,desk1,printer",,False
scene2::547,scene2,547,"Chair2, Desk5, Chair7, PointC","chair2,desk5,chair7,pointC",pointC,True
scene2::548,scene2,548,"Person1, Door1, Laptop1, Desk2","person1,door1,laptop1,desk2",,False
scene2::549,scene2,549,"Laptop1, Laptop2, Desk8","laptop1,laptop2,desk8",,False
scene2::550,scene2,550,Door1,door1,,False
scene2::551,scene2,551,"Door1, Chair5","door1,chair5",,False
scene2::552,scene2,552,"Person2, Lamp1, File3, Desk2","person2,lamp1,file3,desk2",,False
scene2::553,scene2,553,"Laptop1, Door1, Printer1","laptop1,door1,printer",,False
scene2::554,scene2,554,"Person1, Chair2, Desk4, File1","person1,chair2,desk4,file1",,False
scene2::555,scene2,555,"Chair3, Lamp2","chair3,lamp2",,False
scene2::556,scene2,556,"Chair8, Desk1, File2","chair8,desk1,file2",,False
scene2::557,scene2,557,"Drawer1, Chair2, Desk8","drawer1,chair2,desk8",,False
scene2::558,scene2,558,"Door1, Chair4, Desk1, Lamp2","door1,chair4,desk1,lamp2",,False
scene2::559,scene2,559,"Chair6, Laptop1, Printer1","chair6,laptop1,printer",,False
scene2::560,scene2,560,"Person1, File2, Door1","person1,file2,door1",,False
scene2::561,scene2,561,"Person2, File2, Chair4, Desk2","person2,file2,chair4,desk2",,False
scene2::562,scene2,562,"Lamp1, File2, Desk8, Laptop2","lamp1,file2,desk8,laptop2",,False
scene2::563,scene2,563,"Lamp1, Lamp2","lamp1,lamp2",,False
scene2::564,scene2,564,"Chair2, Desk5, Laptop2","chair2,desk5,laptop2",,False
scene2::565,scene2,565,"File1, Desk7, Laptop1","file1,desk7,laptop1",,False
scene2::566,scene2,566,"File5, File4, Desk2, Chair7, Door1","file5,file4,desk2,chair7,door1",,False
scene2::567,scene2,567,"Person3, Chair8, PointB, Laptop2, Desk1","person3,chair8,pointB,laptop2,desk1",pointB,True
scene2::568,scene2,568,"Chair3, Desk8, Laptop1, Door1","chair3,desk8,laptop1,door1",,False
scene2::569,scene2,569,Drawer1,drawer1,,False
